bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
4c58f454a5234b19003dd4e17f06de65,2020/12/21 6:00:01,2020/12/21 6:09:44,118.10913700000002,24.461072,118.108328,24.470799
21ac9d27cb7df7d7a1d1c4f3365af6e7,2020/12/21 6:00:01,2020/12/21 6:12:05,118.17118899999998,24.477906,118.186247,24.480998
866586490501e152b2f986ebd65a64be,2020/12/21 6:00:02,2020/12/21 6:27:02,118.138016,24.532671,118.156714,24.510192
cdccf01ad52b2fe576a772b5776a0ba7,2020/12/21 6:00:03,2020/12/21 6:09:38,118.133972,24.529431,118.143078,24.520405
74176c2388055ccd1b8a0ec0bab401d4,2020/12/21 6:00:12,2020/12/21 6:17:43,118.093348,24.470098,118.067157,24.464034
b691ab1eaa45d187235703b16e2f1299,2020/12/21 6:00:19,2020/12/21 6:06:01,118.08746200000002,24.468771,118.089364,24.465965
068060160e0008da434067b983f8ad7c,2020/12/21 6:00:20,2020/12/21 6:01:56,118.11513,24.486164,118.114097,24.488428
e05116bc3f1fe3f1a69bc341a7d5112e,2020/12/21 6:00:20,2020/12/21 6:45:57,118.168611,24.507962,118.132815,24.529881
332dc145b949e7a49242ef3723ad1295,2020/12/21 6:00:25,2020/12/21 6:08:44,118.161916,24.487869,118.154918,24.479002
60112f9724fa8464d5fc9d8cea37d9da,2020/12/21 6:00:26,2020/12/21 6:32:58,118.148172,24.51771,118.183743,24.479029
4ea2883cece0c687b9d9f534344f5641,2020/12/21 6:00:27,2020/12/21 6:14:30,118.124988,24.49209,118.12382,24.490835
d54a3d049aed90b416ba7cbeacbf5cc7,2020/12/21 6:00:29,2020/12/21 6:05:07,118.085338,24.47106,118.088166,24.466488
f4e60c4970314093146ec504ea741f44,2020/12/21 6:00:30,2020/12/21 6:16:24,118.143772,24.504017,118.151041,24.521531
36baf3e3be42f4af5b2a7f8b30f6371d,2020/12/21 6:00:33,2020/12/21 6:22:18,118.11033,24.514042,118.125165,24.526519
7f5683499bc5f108068ec2066366f137,2020/12/21 6:00:34,2020/12/21 6:12:22,118.122093,24.515091,118.122751,24.496226
22d379cdc8b6c61f5a282c13e785cabd,2020/12/21 6:00:39,2020/12/21 6:07:46,118.163244,24.475575,118.15408,24.47901400000001
f214c5255f5860a301466c6ed0d1118d,2020/12/21 6:00:39,2020/12/21 6:04:12,118.099272,24.524133,118.094885,24.520377
a6172dc5274a7f78260419b95698d246,2020/12/21 6:00:43,2020/12/21 6:03:37,118.083709,24.459335,118.086517,24.456741
f65d0dbbfba4580755ea45549e880c2c,2020/12/21 6:00:49,2020/12/21 6:08:39,118.175031,24.504412,118.167493,24.510404
f626f2dd5784e7f257761c865dbe7a3d,2020/12/21 6:00:52,2020/12/21 6:18:49,118.154928,24.488777,118.171009,24.499613
9784db8c637444d517ddb67872c1bc8b,2020/12/21 6:00:53,2020/12/21 6:30:30,118.084875,24.458325,118.089471,24.466372
36d91afbb7890ba09527b7a9ace7de25,2020/12/21 6:00:54,2020/12/21 6:09:13,118.09543,24.525333,118.088487,24.513708
e28e62a3b1d16584b55867e9dbf751ae,2020/12/21 6:00:57,2020/12/21 6:09:05,118.100046,24.526479,118.087975,24.52601
bb1fcee6bb608b657851ed6a3bf5fe46,2020/12/21 6:00:58,2020/12/21 6:10:47,118.154294,24.512824,118.166415,24.512161
b72cf2bb48e8791b57999f3fdddbd714,2020/12/21 6:01:00,2020/12/21 6:20:22,118.092855,24.515887,118.075827,24.490326
c7ebc7f90157a70219c73d8fcdbf959d,2020/12/21 6:01:01,2020/12/21 6:26:17,118.146934,24.523057,118.179781,24.510749
ba938410fab8ab9d0490cfcd3bbfb1f8,2020/12/21 6:01:02,2020/12/21 6:35:56,118.14183,24.525195,118.184859,24.506455
902dcecb9c01be1d07c23eeb22e19cd4,2020/12/21 6:01:04,2020/12/21 6:09:43,118.126317,24.530007,118.127412,24.52108
dcd2747f94aa3827bd3d5cb004e9f984,2020/12/21 6:01:07,2020/12/21 6:09:06,118.165802,24.484074,118.155499,24.478934
0c058096670f4d82c1428d7b786e4ff8,2020/12/21 6:01:07,2020/12/21 6:21:58,118.168497,24.472853,118.192091,24.486597
333f2ee07cef10f56b2e510973751a00,2020/12/21 6:01:11,2020/12/21 6:12:58,118.104908,24.477159,118.10491100000002,24.477162
76ec0706c9bd537e43259da593571b4f,2020/12/21 6:01:12,2020/12/21 7:18:02,118.145897,24.526779,118.122811,24.499035
4c96179a07b6fc6d5de7e4784884f0be,2020/12/21 6:01:12,2020/12/21 6:14:08,118.159999,24.52547,118.165852,24.509573
e8cc18a9306a283df8a02b58c20556e5,2020/12/21 6:01:16,2020/12/21 6:04:27,118.164727,24.521907,118.167021,24.526154
972b64e53af00b671e6ff6ba0d360780,2020/12/21 6:01:17,2020/12/21 6:22:35,118.145502,24.527442,118.136584,24.501904
a06082fdea9089c02d4648c753b84429,2020/12/21 6:01:18,2020/12/21 6:06:11,118.09134,24.471482,118.089273,24.466034
1cb2414458cf507212a26a51d3fe0c07,2020/12/21 6:01:19,2020/12/21 6:22:19,118.108907,24.485226,118.147667,24.477517
c72c03fcd5cc11cef4cf365edf2f6da3,2020/12/21 6:01:21,2020/12/21 6:30:36,118.079363,24.466711,118.080001,24.445076
f7235a65c526fff0432df0bb03e726f2,2020/12/21 6:01:21,2020/12/21 6:08:25,118.161382,24.481256,118.155049,24.478923
71269444b9b0159cb9e12524e867ebca,2020/12/21 6:01:23,2020/12/21 6:23:16,118.098666,24.52395,118.104964,24.536716
686d356acc0ca9d099b67f37dd1a7427,2020/12/21 6:01:25,2020/12/21 6:10:51,118.142019,24.521729,118.137156,24.513636
04cd956ca4565c77d8ea50117c9858cc,2020/12/21 6:01:26,2020/12/21 6:11:45,118.138843,24.497738,118.1333,24.505968
feb1326273a8d45c3e44fb1349a0b66e,2020/12/21 6:01:29,2020/12/21 6:17:56,118.101131,24.529577,118.118088,24.522755
eae961626b79bbb93906d82f9fd32ffb,2020/12/21 6:01:31,2020/12/21 6:02:44,118.132096,24.502039,118.130774,24.50184800000001
a062ffa1cd07d5e3c1194861f2851a9e,2020/12/21 6:01:32,2020/12/21 6:12:39,118.119222,24.497282,118.12312,24.509335
56890c4a83964fcb016d3c878bbe71ee,2020/12/21 6:01:33,2020/12/21 6:15:08,118.132417,24.520152,118.136914,24.501389
8815952204aa249873170d4c4284a668,2020/12/21 6:01:34,2020/12/21 6:07:18,118.131326,24.501995,118.133273,24.505995
878f987d8013d8026106f2aa21e3cb74,2020/12/21 6:01:38,2020/12/21 6:08:17,118.17001100000002,24.507823,118.156308,24.502395
f5ac4466a88ea04e4e7cba749934061e,2020/12/21 6:01:38,2020/12/21 6:20:01,118.134301,24.528712,118.112186,24.540381
cacfc1e2102cb78b2ccf21da0f73cb45,2020/12/21 6:01:41,2020/12/21 6:12:12,118.131308,24.517738,118.127623,24.509871
b6e24a70c42f1e160a5b50c7c79d7b52,2020/12/21 6:01:42,2020/12/21 6:12:22,118.135817,24.498272,118.130518,24.5105
34d37e69cfd9f4d7baae8608827b1231,2020/12/21 6:01:45,2020/12/21 6:09:31,118.0826,24.497482,118.093027,24.507169
eaf0816ea3cea79c47440deb82280d53,2020/12/21 6:01:47,2020/12/21 6:06:48,118.141895,24.49553,118.146963,24.492779
bd1ebc41e45b1085e884d90647ddddd7,2020/12/21 6:01:47,2020/12/21 6:19:50,118.133227,24.529769,118.144115,24.503897
bc9bc0d268d85736becbf3769c388d98,2020/12/21 6:01:50,2020/12/21 6:15:05,118.178663,24.513909,118.16479,24.494528
dffe361706fc89ab0cac9bf6291c8e40,2020/12/21 6:01:53,2020/12/21 6:14:02,118.159911,24.525518,118.165901,24.509525
38f7ed82dedead2107cdbf3c1fad4481,2020/12/21 6:01:58,2020/12/21 6:12:39,118.13358999999998,24.49321,118.137681,24.480616
9793b336ddd5c21c030dc04d85afc3d9,2020/12/21 6:01:59,2020/12/21 6:25:14,118.139222,24.525756,118.112549,24.520523
580ddf9177784130c5fa728d3cabeced,2020/12/21 6:02:02,2020/12/21 6:07:58,118.172082,24.47936,118.16749,24.474979
c4184eae481f13e1bbf57246ddb7d1dd,2020/12/21 6:02:02,2020/12/21 6:11:47,118.177335,24.512192,118.165908,24.509453
663f7d4193f995b9d07a60a6a0357ae5,2020/12/21 6:02:04,2020/12/21 6:34:59,118.101516,24.494009,118.154217,24.51485
e8cb2e07e0102ef43dbcc30b45bdfb32,2020/12/21 6:02:05,2020/12/21 6:18:19,118.084231,24.439619,118.080872,24.458707
